G,2046,357456.000000,-2408695.8323,4698107.8215,3566699.7973,5,6,5.0056,7.4084,8.7523
I,2046,357456.795755,0.000065,0.000250,-0.000011,0.047150,0.071716,9.774170
I,2046,357456.805755,0.000152,0.000293,0.000000,0.047302,0.080261,9.767761
I,2046,357456.815755,0.000054,0.000293,-0.000011,0.042267,0.070648,9.776306
I,2046,357456.825755,0.000000,0.000239,-0.000033,0.053711,0.070190,9.763947
I,2046,357456.835755,0.000098,0.000260,-0.000087,0.051270,0.068970,9.778137
I,2046,357456.845755,0.000043,0.000358,0.000011,0.055084,0.091705,9.789429
I,2046,357456.855755,0.000065,0.000336,-0.000054,0.056000,0.072174,9.783630
I,2046,357456.865755,-0.000022,0.000271,-0.000054,0.062103,0.069427,9.786987
I,2046,357456.875755,0.000043,0.000260,-0.000011,0.043793,0.076141,9.782257
I,2046,357456.885755,0.000087,0.000228,0.000011,0.051575,0.067596,9.779510
I,2046,357456.895755,0.000065,0.000260,-0.000033,0.059357,0.085297,9.773254
I,2046,357456.905755,0.000141,0.000250,0.000022,0.045776,0.083771,9.762878
I,2046,357456.915755,0.000000,0.000304,-0.000011,0.059052,0.078735,9.764862
I,2046,357456.925755,0.000065,0.000260,0.000011,0.059204,0.070801,9.785461
I,2046,357456.935755,0.000087,0.000271,-0.000011,0.061035,0.073242,9.768372
I,2046,357456.945755,0.000022,0.000336,-0.000054,0.051880,0.085602,9.782410
I,2046,357456.955755,0.000065,0.000326,-0.000022,0.047760,0.078583,9.761200
I,2046,357456.965755,0.000054,0.000401,0.000022,0.052338,0.074005,9.781952
I,2046,357456.975755,0.000065,0.000347,0.000000,0.049896,0.079346,9.768829
I,2046,357456.985755,0.000033,0.000304,-0.000043,0.057220,0.070801,9.770203
I,2046,357456.995755,0.000043,0.000358,-0.000087,0.059662,0.070801,9.770355
G,2046,357457.000000,-2408695.8046,4698107.9120,3566699.7253,5,6,5.0059,7.4079,8.7502
I,2046,357457.005755,0.000087,0.000347,-0.000098,0.048523,0.072021,9.786530
I,2046,357457.015755,0.000109,0.000304,-0.000054,0.049591,0.071259,9.764404
I,2046,357457.025755,0.000043,0.000315,-0.000109,0.039062,0.071411,9.770660
I,2046,357457.035755,0.000043,0.000336,-0.000098,0.042877,0.069885,9.786987
I,2046,357457.045755,0.000087,0.000304,-0.000076,0.069427,0.066528,9.777222
I,2046,357457.055755,-0.000011,0.000271,-0.000043,0.051727,0.074768,9.762421
I,2046,357457.065755,0.000054,0.000369,-0.000065,0.034943,0.074005,9.783173
I,2046,357457.075755,-0.000011,0.000282,0.000000,0.059814,0.069885,9.775391
I,2046,357457.085755,0.000054,0.000336,0.000000,0.038147,0.078430,9.776154
I,2046,357457.095755,0.000022,0.000217,-0.000022,0.041809,0.061646,9.779663
